Date,Interest Rate,Equity,Credit,Commodities,Emerging Market,Foreign Currency,Local Inflation,Equity Short Volatility
2000-02-03,0.007066003711589275,0.016576890644646625,-0.00031606205168399626,0.008755324656992691,0.013865344130902013,-0.0026451571602405174,0.004241236650686098,0.008033214517551457
2000-02-04,-0.0028855567782386515,0.002101661085228912,-0.0017956236573912765,0.016608471425763938,0.00919598221114093,-0.0002530928692071801,-0.0010662669066694441,0.0012115437354953684
2000-02-07,-0.003976570852059602,-0.0034249695490142784,-0.0009070124817898151,-0.015340087410876002,0.008541395278099717,0.0022684524733657847,-0.0005256750681024158,0.000338969374941378
2000-02-08,0.0042261867420494426,0.012055366688604074,0.0023045076413672483,-0.016286494247063743,0.0058569092622389185,0.0014507064398655777,0.0012735592569570464,0.006354539123392122
2000-02-09,-7.083703467802849e-05,-0.006952242715188461,-0.0015594652904677986,0.013001858682242684,0.0018350442203916018,0.0007126291770768267,-0.0015690462043873588,-0.009457973169019418
2000-02-10,-0.0028023225324966816,-0.0008387251869583778,-0.001604505120571753,0.0132827738984167,0.003046183416056003,-0.0020375185484387834,-0.0017296409283282799,0.0020700258058825582
2000-02-11,1.6686718540270817e-05,-0.01027132932601127,6.033132359073434e-05,-0.0020676959394370087,-0.0005376353870620854,-0.0010539397085501466,-0.0001600926200464592,-0.013106731141649952
2000-02-14,0.001585397905767394,-0.004460567848585839,0.002473672996576637,0.01009627469332397,-0.006086499729095696,-0.0002546018707197546,0.001085319340788704,0.003953349155162655
2000-02-15,0.000719935070399913,-0.004480553695630718,-0.0004913818269862702,-0.0016113939266206856,0.00015024687219611366,0.0017077727091735753,9.602022041788061e-05,0.008846383220149967
2000-02-16,-0.0016833554154622732,-0.002354993212936307,-2.0042103886730445e-05,0.0027546323181502075,-0.000333769460441502,0.001073908521786613,-0.00024574936961041516,-0.010265829874375854
2000-02-17,-0.0005428386303645283,0.005039640482644714,-1.0724283101559706e-06,-0.01106909852372695,0.003994893752535589,0.0015226735246189683,3.640171189811525e-06,-0.0009310759499472354
2000-02-18,0.001253944944999752,-0.016960495044784807,0.0007821027735168684,-0.004387324962956463,-0.004821410596522302,-0.0008055042313849543,0.001812307010538916,-0.012580643986479068
2000-02-22,0.013275347421401129,-0.003476644818020347,0.0030671765332064282,0.0038484498599746786,-0.010599784509880195,0.0003915141519068993,0.003810167559097799,0.003469300203708947
2000-02-23,-0.00380640448811409,0.008514905997224709,-0.0017272075809871001,0.004119401963182945,0.0035658964226019663,-0.00028762189214505976,-0.0020591105331866366,0.006165399687276363
2000-02-24,0.00037818147974544303,-0.0027787229587126205,0.002554015922722641,0.01002822967092154,0.0008937483743762797,-0.0022800022823365232,-0.0001483840594396213,-0.00489633261075717
2000-02-25,-0.0063959482376203525,-0.0047105578611956744,0.0030564728763444737,0.004950561810661114,-0.0036243785344982626,-0.0025600581557662996,-5.2025141933587093e-05,-0.0067262419036335785
2000-02-28,-0.0033202505716758424,-0.0021145601510585976,-0.0022058589021893837,-0.0018514309337316348,-0.007654078667536979,-0.0007952311895876184,-0.0005176712178602827,0.0074507006494046735
2000-02-29,-0.00257834009450697,0.007288775038009732,4.326366638229828e-05,0.008268005946777457,0.003956676126407377,6.055594274218921e-05,0.0008579530826358095,0.00914220929392684
2000-03-01,0.005760031763955453,0.014206832893211008,0.00013784267323435628,0.029674455117268295,0.011631289316085702,-0.0062143081499368286,0.0013257024507633552,0.006000066781420621
2000-03-02,-0.001110588139409785,0.008857131427983056,0.0004352364120259189,-0.0015476102275355785,0.011282317961109456,0.0007847395141441321,0.0010258877986988324,0.002477312817217303
2000-03-03,0.000526246808593811,0.009048747277613955,0.002297173918428763,-0.0010488424178607403,0.0006034187202916819,0.00015612738283209932,0.0015687023746213669,0.007973046770740844
2000-03-06,-0.0006640286260779504,-0.005612006986208229,0.0009162791016157357,0.011979527452778527,0.0010477627445828475,-0.0019438359490373694,-1.4148908747735334e-05,-0.003471332876425315
2000-03-07,0.0008534666722130879,-0.013513309709656696,0.0009698842068486258,0.025459319417334036,0.0011362415236355616,-0.0005649656448702699,0.0011865284913281648,-0.012881242943280746
2000-03-08,-0.00032049889844643076,-0.001098767049867888,-6.848630060640737e-05,-0.05628266563426365,0.004751185377773748,0.002617134892964188,0.0015700755584679982,0.005902216231747914
2000-03-09,0.006423100289265626,0.014882895989345002,0.00045744348240917,0.005623409459248663,0.0022687534870238224,0.0006879234157684376,0.0027446946161293617,0.01075513249440263
2000-03-10,-0.0035953374079245037,-0.0014452174857622069,0.0003081136570273202,-0.010058494243989635,-0.002666256461142602,-0.0005494755107036239,-0.0001835278565418541,0.0003367462328265347
2000-03-13,0.0032513004637415577,-0.01566944695922423,0.0003979728528493709,0.00015679178221805756,-0.01852294155134837,5.2864952056404634e-05,0.0013444050612454461,-0.0016366878382783057
2000-03-14,-0.0010692046495677232,-0.008020324163179993,-0.0013021835606275012,-0.0039757974905194615,-0.0018162879878036442,-0.0007302411778935565,0.00011728097628349587,-0.008029581523605778
2000-03-15,0.0023022812560746786,0.003634015886780695,-0.0009650776967426999,-0.013187217322342626,-0.004757322972256617,0.0003729013367416216,0.001550146278873843,0.011540353891783539
2000-03-16,0.0029938056279368297,0.030754890787303424,0.0011604763864219159,0.003922872623996376,0.0035072257936916706,-6.772780708026676e-05,0.001359553872945174,0.004391119444283831
2000-03-17,-0.0006587152470274305,0.00487689797340618,0.0008012034346298602,-0.0015876140471764444,0.005680019859276797,7.319023128152396e-05,3.9158171086572935e-05,-0.001690293971355672
2000-03-20,3.0100663204635225e-05,0.0015413804332276015,0.00021999035854602944,-0.03159466124327093,-0.0041069273589733335,-0.000843161876371132,0.000510317709986996,-0.0014533841647992318
2000-03-21,0.0011281213137026569,0.01350358103467375,0.0009226533731203634,0.005751734460814895,0.0070082157362887365,0.0014434091220067928,0.0008194356677111436,0.009354039665271152
2000-03-22,-0.0039884358729525005,-2.9222249823490642e-05,0.0004898011710647854,-0.003877897670751196,0.0030296321131579873,-0.0002778970009003613,0.0018838356991213168,0.0010286845615334883
2000-03-23,0.004274963980971158,0.010638707439682982,0.0008198924171745059,-0.0020404949631851466,0.006166863225056662,0.000158972138199754,0.003585871000876928,0.0034265806441746705
2000-03-24,-0.003219939008943129,0.0080918472427296,-0.0012766032945801253,0.011214541018177648,0.005898495766219369,-0.000812606698679115,-0.0005072958760665713,-0.00014188310432583506
2000-03-27,0.00032646447044548665,0.0010606126748484712,-0.002438531842116287,-0.00084879059612053,0.0053516168447669266,-7.015912107230267e-05,-0.0008379948390708769,-0.00018920879246575595
2000-03-28,0.0007509817850257505,-0.0023520648769013164,0.0003905389826961425,-0.008291025336506053,-0.004423943129386654,-0.0005530641082944052,0.001251861161471357,-0.0012307305465002472
2000-03-29,-0.00454983339166759,-0.001551947430333378,-0.00012292457985019212,-0.017024073273516294,-0.0024011816866402746,-0.0006823658291940163,0.0005880992989255596,0.0011518829824543886
2000-03-30,0.0044782907823650575,-0.017086003129985095,-0.0036579724350125353,0.00536899467849139,-0.013868525470730475,0.000351214430083507,0.002067877174276145,-0.00447293675207483
2000-03-31,0.005890740177921572,0.007897577075579143,-0.0002515180832092234,0.009040093494999013,-0.0013898059247603456,-0.006320390004379708,0.0006883184568691192,0.004267903985543775
2000-04-03,-0.0018167393667738452,-0.0037807228399060477,0.002678516937543174,-0.010714504498550603,-0.00631699626916804,0.0029962808508008395,0.0016144751259159484,0.0024733575423541154
2000-04-04,0.0014324972211667841,-0.00473145542276221,-0.0005197654781368133,-0.025443003870819325,-0.008696436492664272,-0.0011072507289564448,0.00032061101402591774,-0.002709986060349223
2000-04-05,0.005169963231259622,-0.006962527575781863,-0.0011529689510172414,0.008446954648180238,-0.005623864028238668,-0.001151087504362072,0.0008367122636747659,-0.003081276979432168
2000-04-06,-0.003926975344148431,0.0072259743391063225,-0.00026491380531123987,-0.005709328925783019,0.00620902409476054,-0.0016092527996521555,-0.001586199021414103,0.004185064659696813
2000-04-07,0.0008608116742054861,0.008800103413658888,0.001937157093397257,-0.01015626783717849,0.01172870209918031,0.0004195311982837622,0.0014543142573133494,0.004497145764084998
2000-04-10,-0.0002191048710544763,-0.0015678535236549607,0.0015655169813342251,-0.02535768273614636,0.004979669767763539,0.001859343587067955,0.0010666227212121626,-0.0008318619275069494
2000-04-11,-0.0007352163084597407,-0.008520872121331458,-0.0014378322160419899,0.001486718262381892,-0.009067993563816046,0.0009651108290900032,0.0003209919715194687,-0.0002669702815119024
2000-04-12,-0.0025566619005674696,-0.01134684519087692,-0.000831666595386249,0.030490930753562573,-0.007932512990666662,0.00017012067776014838,-0.000875040607921207,-0.006555230608751295
2000-04-13,-0.0003638288525467104,-0.013487910373584988,0.00017360510082364833,0.000531518827527222,-0.010285544002537783,-0.0002766107588995033,-0.00020123948238426337,-0.007490077386219873
2000-04-14,0.0018384175301724426,-0.03943223585309941,-0.0009263761501487888,-0.01065453374918146,-0.020023692674043136,-0.001251747787925529,0.0016943924707804037,-0.05246681490302141
2000-04-17,-0.0004995614310443486,-0.00012501172001133654,-0.001082501425049287,0.007714605822612519,-0.029762842564337255,-0.0017116699412717887,0.0028939337929281272,0.03713832293966579
2000-04-18,-0.0028823802343422855,0.02038771911254944,-0.0004111945380227411,0.006143609517008208,0.013722137286849456,0.0008922466646718288,7.642682991138017e-05,0.023498148036960487
2000-04-19,-0.0018695895429106102,-0.003128549004584258,0.002281749312115222,0.020134076688481883,-0.002780255108409513,-0.00014728824173952264,0.0004788517417599891,-0.0019451413197177914
2000-04-20,-0.0017646701875442261,0.00447510325383238,0.00016251878224715632,0.0003956283123658366,0.004006398253828092,0.0002671830870710946,0.00017599458923944766,0.002355825430434777
2000-04-24,-5.845174527241426e-05,-0.00045884890910841136,4.7194137906103606e-05,0.003597530470519139,-0.00808951547057557,0.0007308082837923423,0.0006800822512751381,-9.475828747262938e-05
2000-04-25,-0.006931848142161634,0.015001799717219377,-0.0014526897072069112,-0.010533866563458893,0.008549661054363611,-0.00020099275687508744,-0.000256471412470205,0.012072265358295198
2000-04-26,-0.0017840056669662374,-0.003230337767631042,0.0006137814519961982,-0.01290752129354189,-0.0015394557940466846,-0.001122537778476086,0.0015934535141872708,-0.0037677193614751303
2000-04-27,-0.006557072058258839,-0.006887894572070508,-0.0009769367185483713,0.008950684174864776,-0.0036011733333727314,-0.0002611306548015664,0.0008663628935652312,0.0015025358113831544
2000-04-28,-0.0020728027622469725,0.0007609076473107379,-0.0005719906326537849,0.005670831957956146,0.0064067777101173284,-0.0006985810276754807,0.0007526761282909966,-0.0014085611531466924
2000-05-01,-0.0023948645060674068,0.006520015212739594,0.00038290340575386494,0.010999353550809943,0.00062400534342677,0.0006216354683089822,0.00045732977446055756,0.0049836455564040705
2000-05-02,-0.0018079876378402915,-0.0009072215452290422,-0.0005662916084165914,0.02295932992965799,-0.0004222080419911123,0.00031232505037828506,0.00036975044388753986,-0.005814060733348114
2000-05-03,-0.009146169187130404,-0.021869324418829272,-0.0008718992979304119,-0.007736253750290523,-0.013059264209974941,0.0024886095693601195,-0.0011071177214838634,-0.011270699938934037
2000-05-04,-0.002452912870070989,-0.0017951659158743638,-0.0031091136766654426,0.006272959602270589,-0.0038351493103156997,-0.002801422311819939,-0.0024894512923236967,0.00015851126255750358
2000-05-05,-0.0024599214223419708,0.008483123287077454,-0.0017675337211158215,-0.0015117153646393433,0.0005687101186606647,0.0009873454488041333,-0.002789727149796306,0.010782965405156553
2000-05-08,7.522410926430467e-05,-0.006657034477435708,0.0003027780799156332,0.01459879942115272,-0.007782015686038424,-0.0030361229734354217,-0.0007965546310790828,-0.00020385921239807203
2000-05-09,0.004109178156727289,-0.009039153287927704,8.359385076084358e-05,0.01144885982685473,-0.0006023813862161553,0.0016308817566293194,-0.0011170821735100311,-0.003912730778872664
2000-05-10,0.004302111161961442,-0.01407765833059571,-0.0013950017601618292,0.00043126484884048466,-0.009079637836685084,-0.0029202681547353354,-0.000439259322851715,-0.012404610721639564
2000-05-11,-0.0033763449927883826,0.007377780414795865,-0.001166558662495376,0.01751767215105815,-0.002706543631362468,-0.0019488772076379601,-0.002745150561436649,0.01316006418701221
2000-05-12,-0.0007462833855402806,0.012083512882755443,-0.0011468915289982728,0.007404348144323336,-0.0023893832436541196,0.00113633676375401,-0.002166083674590702,0.007148486311818303
2000-05-15,0.004152173816915017,0.005601735397808838,0.0011879729469419509,0.0038866863936473095,0.00523608167380063,-0.0026276007764184394,-0.0005401429241147504,0.010040338615239008
2000-05-16,-0.0033704132991765334,0.013061660479237958,0.0005377030178566056,0.002759395964463174,0.010228579431752038,-0.00011845250627707684,1.5223977319234194e-05,0.003581356097120292
2000-05-17,-0.0074505372057132035,-0.01751573527247352,-0.003588228994696019,0.0014026976558296766,-0.006426142979944149,-0.00048512208081893937,-0.0013358915239298774,-0.0001849283407953095
2000-05-18,-9.401027265010242e-05,-0.004256052650748465,-0.0028109110493315104,0.014023548149149967,-0.00637877046157076,-0.0011902306794710116,-0.0007631680640094451,0.0013861296864288164
2000-05-19,0.003138197299514367,-0.0192368025354952,-0.001556109624425872,-0.003546881726376405,-0.01073659159861906,-0.001610851093086073,-5.6122648796730346e-05,-0.005030020943150859
2000-05-22,0.0072632266856365035,-0.010079508639909918,0.000732039290671116,-0.018136686223463983,-0.014746412006350962,0.0003369731394778205,0.002636366890716779,-0.0010678883910824055
2000-05-23,0.001402881681756618,-0.005948474960481676,-0.0013320740187687807,0.001833923656688441,-0.009007617276983737,-0.000271516621137044,0.0026173717769482074,-0.00836577729299215
2000-05-24,-0.0006544654915936476,0.003701859983832101,-0.00028783353849193283,0.02372229899148426,0.0028731759109272836,0.0008849611526242283,0.0022476352518578935,0.011025641228761707
2000-05-25,0.002423057070088497,0.0008350462972384065,0.0004334270822563546,0.011249372438681071,0.0059290825366167255,-0.0019987877020698824,0.0017552659262003445,-0.004566324000938593
2000-05-26,0.010713645176978481,0.0008022720774327752,0.00022468723573676463,-0.005688567233335995,-9.816221215785959e-05,0.003372726036407463,0.001977235188834303,-0.0005741998217896338
2000-05-30,0.0022717957546163348,0.027400708133298757,-0.003013291424928344,0.00016422228708989905,0.020953147940833805,0.0007408300683079187,0.0009900681388255173,0.01607647688399627
2000-05-31,-0.0012782347121857995,-0.0019369558369293216,0.001868231458481029,-0.020205054952408652,0.0065159774388177105,0.0009161181042219005,0.0017133985376323047,-0.00064178969838391
2000-06-01,0.003422130873532936,0.015884183317780298,0.0038418710195256,0.013317992380680543,0.010891035658633808,-0.0006259295394645358,0.0013394707929026417,0.006657601202302743
2000-06-02,0.008944981395442753,0.025105412392084858,0.0032624863811521188,0.004639620216689622,0.020999052796616624,0.0016785368320533522,0.003651834460414616,0.0033046856518739176
2000-06-05,0.0025201831580936584,-0.0007206341892453949,0.0019596361080378433,-0.004730695985160516,0.0026277146192548173,0.0008051794174486056,0.0017191064864681138,0.00021185478946694758
2000-06-06,0.007560011948642753,0.0007206341892453949,-0.00029935513544510073,-0.00011673058858718832,-0.004267816205214103,-7.908011299117914e-05,-0.00011844293527651928,-0.00010592178442703215
2000-06-07,-0.0005743763854804129,0.0012298833161281664,0.0005979702692506805,-0.008636845676250893,0.002471264264148676,-0.00015478495483538544,0.00035229538312986364,0.0014063317479751092
2000-06-08,-0.004048658639397296,-0.004567178396545302,-0.0008338394876077349,0.0006786163443130988,-0.0011232743150912938,-0.0017372882693029693,-0.0035338423004227515,-0.00019646513940418942
2000-06-09,-0.0009389132335844153,-0.0032880378335660154,0.0010082687321075756,0.006027103467366679,0.007962616796624467,0.0006876086780948226,-0.00026094022897371616,0.0006043848302068611
2000-06-12,0.003032688778320747,-0.0020567426039281855,0.000496676486232861,0.01575212973946627,-0.0018057742819843625,0.000973473121556556,0.0004462034879928467,0.0004379506997924665
2000-06-13,0.0029885231727782013,0.006578772558085255,0.00022382884005422987,0.008623571253818518,-0.0018681354313527798,-0.00011682384664611733,0.0018606952746829108,0.001433324274687564
2000-06-14,0.00028226782084672664,0.0022533697398250396,0.0006763991871980846,-0.002135173749152841,0.0037308715139081627,-0.00018450076023454807,-1.848412612570627e-05,0.0003919204150255595
2000-06-15,-0.0019177225189812575,-0.004029595877797831,0.0013386145072555866,0.0010735671628347987,-0.005978217123868035,0.0021823719792835516,0.00011421743929007633,0.00028630627432324474
2000-06-16,0.0062253533115201876,-0.0033200561705326592,0.001512699645646265,-0.015915265507827847,-0.0009010792590546934,7.449928921516044e-05,0.003815869212527634,-0.0014927063723835232
2000-06-19,6.781285883050714e-05,0.008189610099814892,-0.0001501566283188538,-0.015444406275815226,5.367053785620968e-05,-0.0023410758658062906,0.00023222505861841825,0.004711770810712501
2000-06-20,-0.002457201358184946,0.00140834542717716,7.115491258513629e-05,0.017883505260444466,0.002436205917809353,0.0005203540232538162,-4.410997046866427e-05,-0.0013375113766285196
2000-06-21,-0.006985974754690538,-0.0025484595620772765,-0.002472259642329,0.01726793714055752,2.960570328180978e-05,-0.002262806935015365,-0.0005283744137116742,0.0010521253901476513
2000-06-22,-0.0015498535715545714,-0.011108877485991542,0.0006221412885960564,0.018336837799822092,-0.004705105959718292,-0.0010298386022427805,-0.002863052761261198,-0.006707438723150716
2000-06-23,-0.0026972014564687896,-0.0067006007105741006,-0.0013508161076358771,-0.0026214879400479063,-0.00654884109173004,-0.00038673374151939965,-9.502124293581105e-05,-0.0033782536427393595
2000-06-26,0.0003573174676576585,0.001526811094207936,0.0018091967397695363,-0.007891404515895317,0.0018798184859631917,0.0010469623311834006,-0.0003658267267820925,0.00543294540655026
2000-06-27,0.0025183122057352847,0.0014635487565293204,-4.25175692835289e-05,0.009717083476700417,0.005083271015249746,0.0011613963860674786,0.0021478622254673674,0.0004677586149091084
2000-06-28,0.0010849092640423663,0.004923722791350116,0.0002950886689674359,-0.00712605976546854,0.004260561497467563,0.0011921310419122347,-0.0005790054243202114,0.002501055965337784
2000-06-29,0.0058523385179967136,-0.007241998545182149,0.0014539413869101292,0.014785471777930326,-0.0037531887990089885,0.0009362386712173833,0.0017186960715411814,-0.002516141538250416
2000-06-30,0.0013512413671987744,0.008393444039347386,-0.0022424033693833056,-0.008949552328272325,0.005665487767740007,-0.0003425865888252206,-0.0007471783811832111,0.004155005526052413
2000-07-03,-0.0019752922517941585,0.008113328877569437,0.0012358566213273026,-0.0013240916317514007,0.00741221701108552,-0.0005329822668476306,0.000574480932709065,0.00582698983153751
2000-07-05,0.0018626032881154941,-0.008234471250290198,0.0007798808938381807,-0.037642022998735314,0.004598449504397806,-0.0009273773593978994,0.0013757649932921723,-0.006954360246989033
2000-07-06,-0.002679401559160688,0.0014527407899826983,-0.0011554454389883784,-0.012800278471848614,-0.002804424259889693,0.0002532276700790287,-0.0026393290371591327,0.0037679528775811377
2000-07-07,-0.0006950370989589061,0.010768964618662835,0.002171677371633818,0.00834362415529366,0.0025046798907815138,0.0009890364682333813,0.0022751319351010935,0.007002693809674554
2000-07-10,0.0016060742928019067,0.0014052294779460794,-3.9389324083316524e-05,-0.010384377755118912,0.003989511365954712,-0.0006776813771505107,-8.558635414157578e-06,0.000609851349046231
2000-07-11,2.7057059607926703e-05,-0.0003884829788720623,0.0006156946400162067,0.001461554603309878,-0.005995756642126704,-0.00044693125495013405,-0.00023299412446542433,0.0012928442140474061
2000-07-12,-0.004787414312089844,0.0031632374928962648,-0.00011263254619553464,0.0013290671124845943,0.005388564497544213,0.0013073557177298459,-0.00017613831620533205,0.002062116402068881
2000-07-13,-0.0005818673698838595,-0.002924153184653555,0.001775851612790591,0.01368819938993937,0.0013385527438041223,-0.0017996848187805928,0.0006824534917799774,0.0005926277286167903
2000-07-14,-0.0020601197723184583,0.005988309444284745,-0.001228071954610277,-0.006733999450468708,0.002106470720358633,-0.0007492729759779762,-0.00018355974003414488,0.0012877539357560863
2000-07-17,-0.0029473124892547276,0.0010094113614256273,-0.00029087334992583536,-0.012322842231088593,0.000916566633909266,0.00030536105620529837,-0.0008731743709620154,0.0009905894816961691
2000-07-18,-0.00027154057011280486,-0.011850354339696167,0.0005762531243496127,0.018412359481736473,-0.005851785782685415,-0.0014302049397549807,0.000633806804772874,0.00011821378977661112
2000-07-19,-0.0024854737753914335,-0.006204839184238864,0.001145841911814438,-0.009707176151803942,-0.008302107147044602,-0.0009711153857961992,0.0008025817310919336,7.387652281298784e-05
2000-07-20,0.004500470587791128,0.0066851610090896685,0.003134430411418032,-0.008461935257887632,0.000518883532068859,0.0019612139763910547,0.0017694125581417808,0.0007827557832529308
2000-07-21,0.002757321001101154,-0.00934755328758552,0.00039830407144347824,-0.020140443930561247,0.0012664041158769734,0.0028045655739691567,0.001497361277277065,-0.0002510058704254803
2000-07-24,7.8360657547627e-05,-0.006717656765101054,9.733808734591065e-05,-0.016932257159425035,-0.00897641599157728,-0.0010001318977618026,-0.00020080155968393854,-0.004350921443757372
2000-07-25,0.0031705621744890777,0.0029236224991029403,8.240102007595063e-05,-0.0033170233765655865,-0.002180303760542568,0.00040756444937590467,0.0008390510038291943,0.003538411704338884
2000-07-26,0.0010966738134916554,-0.006957611222397908,0.0003805524013691386,0.0017501435882660843,-0.0002558430077699292,0.0014002883001543068,0.0005625459983282788,-0.005200897800258453
2000-07-27,-0.0002682140233138952,-0.007654157221796076,0.0006263146836784639,0.006358981147282172,-0.0034168700414936026,-0.00043918775491147324,-1.869911244645195e-05,-0.0028862195708247995
2000-07-28,-0.0061507730941556815,-0.01812230440222251,-0.0022734270019850733,0.003606196566693143,-0.009429941422501198,-0.00032942360099493965,-3.7754808915657634e-05,-0.01544971387668781
2000-07-31,-0.0002318442562501133,0.005983633397907084,-0.0010242025267672705,-0.014976348400838724,0.0031941154403525296,-0.001460035576565982,0.0005886547687659061,0.005432335676893274
2000-08-01,0.0016654507027054066,0.004363280624336774,0.0014753638293838467,0.00929631606886705,0.002677759293959525,-0.001351041244597526,0.001151192455718153,0.004998771977047234
2000-08-02,-0.0034637151564460567,-0.001587277219702088,0.0005680467347302098,0.014651621522707714,0.001392289584385864,3.825719577642471e-05,0.0006722342812244264,0.002437767136847846
2000-08-03,-0.0012319345544735683,-0.0035259097014952445,0.00044248436992422313,0.005516178869739541,-0.001273356272795123,0.000521179040351223,-0.00037345084308659793,0.006165045660921464
2000-08-04,0.002605874181668355,0.00648058100584592,0.0009601779912409292,0.020174642120672992,0.0025659271485993784,0.00230862749211082,0.00020499543056873293,0.00552213583019423
2000-08-07,-0.0004791106893797803,0.0076723554183555365,0.000848186697857134,-0.01779883116613945,-0.003682469651124176,0.0010161598472587577,0.003532968969739425,0.007794386352993676
2000-08-08,-0.001960248127795161,-0.0006782378408409784,0.0015718168821421408,0.005820151834081244,-5.067767606403706e-05,-0.0026867559927155754,0.0001265569103621189,0.0024726593672941277
2000-08-09,0.00024712749782374033,0.0005241332651708674,0.0008515107851176928,0.01874748291023387,0.005816039752275515,-0.0027399237584798375,0.0005897856788004141,-0.002326177852999045
2000-08-10,0.0046040622975027645,-0.0016040969599355748,0.00011525841510073853,0.01582540393528209,0.004032793898246734,0.0019599342938907316,0.0010391148245534332,-0.004727516439232637
2000-08-11,-0.0023134957835067027,0.0027746965637582832,-0.0012363317876189495,-0.001849019970310728,0.0009954185112346359,-0.000353703815808152,-1.7160166150276268e-06,0.005488874621810247
2000-08-14,-0.001118957212960403,0.008339257942521883,0.00016151851128043404,0.004548744604281119,0.003454363724109566,0.0031098700555463993,0.0004289404401749408,0.008743225095728668
2000-08-15,0.0022502923512686124,0.0012815038063056505,-0.003042090980257539,-0.0039246018794028,-0.0011664894359562084,-0.0003528623207927172,-0.0004086939962020253,-0.0006095437318647257
2000-08-16,-0.0006967059068845316,0.0008229575117377763,-0.000527999185206518,0.005195941261980863,0.004047204692834594,0.0006595161296778526,-0.0008024549874035003,-0.0007697167677225281
2000-08-17,0.001426269298158367,0.0023128433925299063,-0.0008032857644415525,0.007411052470930102,0.0020929522734971506,-0.00012476056021292124,0.00023935788961271243,0.004855257916505096
