Date,Interest Rate,Equity,Credit,Commodities,Emerging Markets,Local Inflation
2002-06-27,0.01877010268199042,0.017422557928425064,-0.0069498417332978235,0.00413655096078358,0.008969284223096619,-0.0026984837588157617
2002-06-28,0.0041237171838621745,-0.0008381933889713977,-0.006070516138609872,0.0009117637387552335,0.013497292570742392,0.00020211278102255648
2002-07-01,-0.002059732963010763,-0.02160965598491682,-2.995533788885396e-05,0.005085762617943246,-0.0037410406816880126,7.999169213412927e-05
2002-07-02,-0.016632400049142015,-0.021453915075276164,0.0005186265807108903,-0.0012303306997489827,-0.005861713797350454,0.0007035108848612026
2002-07-03,0.002094241603114888,0.006203754755375712,-0.0016286939720955296,-0.0013110391406865318,-0.0024055065291297417,0.00047737599733377323
2002-07-04,0.002094241603114888,0.006203754755375712,-0.0016286939720955296,-0.0013110391406865318,0.005125931077857526,0.00047737599733377323
2002-07-05,0.002094241603114888,0.006203754755375712,-0.0016286939720955296,-0.0013110391406865318,0.00605612825451729,0.00047737599733377323
2002-07-08,-0.012320484388040676,-0.012258483828845534,0.002724703270584161,-0.024024836552401396,0.0029541695093073805,-0.004104382238063309
2002-07-09,-0.012474174225175716,-0.025029677312676135,0.0032724616436761167,0.004956098499907746,0.008581351488643918,0.0016740593495532252
2002-07-10,-0.025425098365809973,-0.03455209453263386,0.0025934000057863393,0.013201569251108047,-0.0034122858053247107,0.006551513137771359
2002-07-11,0.0,0.007468213774076027,-0.002562754150556401,0.0009284790631944873,-0.007111133548455939,0.002847132661772278
2002-07-12,-0.00645858003941191,-0.006469223539735225,-0.0010498544049082348,0.008489869840176745,0.013983581310288873,0.0030240915685659786
2002-07-15,0.00645858003941191,-0.003762264403422755,-0.004013855524028109,-0.005944677537478071,-0.00427609606320134,0.002029040987868491
2002-07-16,0.01912916990899527,-0.018560385025511827,-0.0015444673929301267,0.018186076744121316,-0.005537678699084836,-0.0014219817677414426
2002-07-17,-0.008456710018223568,0.005522705214486834,0.0025299832056515648,0.0013982738883662194,0.0027099396620440253,0.0004670386844347618
2002-07-18,-0.010672459890771702,-0.027390389860276088,0.0007646595209567231,-0.001844182586891563,0.004725232911330313,0.0019304737181595755
2002-07-19,-0.010787591128997409,-0.039095488451910576,-0.0005823891114693502,0.0018253717183576157,-0.008071770111874876,0.0020347254235577594
2002-07-22,-0.021930703493970194,-0.03347618017070264,0.00017979629917919127,-0.018494340825832012,-0.018674865883455904,0.006421964154792903
2002-07-23,-0.008908744889109643,-0.027388809778793544,-0.0012326698479951936,-0.01573042719293749,-0.005403585593885651,0.00040838411774579697
2002-07-24,0.00446429312868557,0.05573246765464557,-0.007159368552658307,0.014378826146518975,-0.015424368507617636,-0.002106271458206521
2002-07-25,-0.013453117697118655,-0.005635827294692142,0.000943192512582236,-0.005756731387720038,-0.005325945378952035,0.000771874077568846
2002-07-26,0.0,0.01674272934976706,-0.004248517126412832,-0.0061191080399973785,-0.020884402750736886,0.0007465190029591895
2002-07-29,0.04199512103660319,0.05266658297284277,-0.0049199759204086035,-0.005111334656399791,-0.007897074102467982,-0.004739005558556109
2002-07-30,0.006472514505617477,0.004240351797503372,-0.004222396456261546,0.01864041113971293,0.002573750416690057,-0.0013339176242217476
2002-07-31,-0.030570066084677938,0.00974434518083811,-0.0014791724048821564,-0.0008968233645418877,-0.0026022500728162257,0.002421723702820344
2002-08-01,-0.008908744889109643,-0.030019846177366638,0.0036809432061470915,-0.015446744236597532,0.007417187876336939,0.002439286246646688
2002-08-02,-0.03182086661107886,-0.023352882391892926,0.0035862962694173106,0.006783671125055513,0.0017769033155738967,0.006813288885304303
2002-08-05,-0.009280809074472929,-0.03489793985127676,-0.002924466152188554,-0.012393850727406175,-0.022867624516667906,0.0036687418139065286
2002-08-06,0.02985296314968111,0.029479696048419157,-0.0018588854639323138,0.01369080059949912,-0.001458695485988315,-0.0033261478408244116
2002-08-07,-0.015963850989014094,0.01981243607405503,0.001525855961230338,-0.01315320409463272,0.018909705164516843,0.0048228167048041115
2002-08-08,0.011428695823622936,0.03219840157858744,-0.0015479199034009739,0.0035256053410668287,0.011971645196290126,-0.0020883275841434568
2002-08-09,-0.029990713683682557,0.0035058742706084445,0.0020827761677035816,0.006849763394827235,-0.006131097776508998,0.006412519922004201
2002-08-12,-0.01177869919261254,-0.005340879151943589,0.0004353811482120662,0.022823501541316737,-0.005620858114305349,0.005839711729007213
2002-08-13,-0.02398196468648539,-0.021913505990541537,0.002220452817005114,0.004303825755958002,-0.0001613636849286948,0.006312591921713739
2002-08-14,-0.014670189747793883,0.03926595025223367,-0.000450700497364398,0.004045192366055161,0.0081692659167234,0.004562865401783078
2002-08-15,0.026733062197068946,0.011492825987860833,-0.005772053530159749,0.023274718076808476,0.002636430219631336,-0.004835305479202745
2002-08-16,0.03533936644530877,-0.0015922371063004093,-0.0028200361620185355,0.0007376678981421136,0.005305300564663273,-0.006347330117888461
2002-08-19,-0.006968669316093301,0.02335846215381121,0.002222389786555201,0.004983898588347024,0.005294358304062552,-0.0005290258399179848
2002-08-20,-0.028370697129215472,-0.014077503884037945,0.006160880352039655,-0.006646653344048126,0.005290486623449553,0.007409786932140783
2002-08-21,0.007168489478612594,0.012645984966678903,0.003372454956342974,0.011248865243360662,0.007219504061279469,-0.0003218985752830861
2002-08-22,0.023530497410193973,0.013953763427037025,0.001274272793163611,0.0014094546488765403,-0.00031281354051726495,-0.0029977572803732144
2002-08-23,-0.011696039763191335,-0.0229474861629253,0.0022165561232831976,-0.003888490274238876,-0.000796306983402495,0.0023476211875426145
2002-08-26,-0.007083854888404906,0.007507407627051599,0.0016469212851188963,0.013196663277514453,-0.00042970223847582645,0.0007645859189215898
2002-08-27,0.016451604892005145,-0.01394776086142091,-0.0009543531198406008,-0.00606792316324789,0.005239595819675369,-0.0017442706085244453
2002-08-28,-0.016451604892005145,-0.018298228994526156,0.001965400521681371,-0.01123621724113022,-0.00412005772799251,0.0003994948722061409
2002-08-29,-0.014320053774748542,-7.626643136671163e-05,0.005078186769351678,0.0042721909859011475,-0.00276620864765853,0.0034480508940566423
2002-08-30,-0.004819286435949088,-0.001886720992428259,0.006008902167703667,0.00419826433384074,0.006643950660889075,0.0021315163145461113
2002-09-02,-0.004819286435949088,-0.001886720992428259,0.006008902167703667,0.00419826433384074,0.0020098286142538058,0.0021315163145461113
2002-09-03,-0.004819286435949088,-0.001886720992428259,0.006008902167703667,0.00419826433384074,-0.0056433099347055204,0.0021315163145461113
2002-09-04,-0.005037794029957077,0.017376229630954754,0.000501507635481957,0.01713778811892208,-0.003458446863061404,0.0014872976249451497
2002-09-05,-0.012706651269114744,-0.016090070459364725,0.0010933514299167335,0.020455861902227035,-0.0033304126380246935,0.0011362812759596608
2002-09-06,0.03517950712117335,0.016660754120290555,-0.0034360216348900963,0.014895660125565868,-0.00012517166244441214,-0.003853541306906294
2002-09-09,0.0,0.0100619699365323,0.0006423348589525979,0.012799807159806775,0.0044875685541527766,-0.0004502837194557685
2002-09-10,-0.012422519998557258,0.007304698860327363,0.0026502534024639424,0.004228820548865642,0.008278990050533341,0.0018151257257832398
2002-09-11,0.017348638334613087,-0.00014293332184944774,-0.001219940199536751,0.0016477181370087024,0.0045507205256618555,-0.0026904480225100613
2002-09-12,-0.022361180158157357,-0.025096509638683706,0.004777645815186027,-0.015553131399940412,0.00045837652311453425,0.0030579687162104463
2002-09-13,-0.015190165493975227,0.00326444524218239,0.0021767799639289542,0.018494221296723623,-0.008287079952752574,0.004182586067425831
2002-09-16,-0.005115100666770456,0.0014486978293266617,0.0014458299767694527,-0.0009516257657091742,-0.011465366162660473,0.001606516897474819
2002-09-17,-0.007722046093910251,-0.019925628912863758,0.0005163469051665537,-0.007676156384274435,0.004594101340045231,-0.0001780823947923338
2002-09-18,-0.0025873235649509496,-0.00465869641992267,-0.0008117228986455061,0.011259967781091618,-0.01565174720103535,0.002167687352233827
2002-09-19,-0.018301164382404478,-0.03052584663409519,0.0008725722917111156,-0.002413457450475498,-0.006528335694592435,0.0018370796394711064
2002-09-20,0.0,0.0024515766908042025,-0.0014168403265624185,-0.0016159090100202889,-0.000679144705250323,-0.00044651129426753755
2002-09-23,-0.02403319944415605,-0.0139244339260296,-0.0006321745772299714,0.01352212658074503,-0.015622684417152755,0.0042970796884613804
2002-09-24,-0.0027063615977431787,-0.017435513884602294,-0.0026325863593776866,-0.001821580268742018,-0.0045189563111449615,0.0028583968044681995
2002-09-25,0.02144854340748359,0.024558936462421244,-0.00213098453075089,-0.006617948306755217,-0.0028143544578003166,-0.004140490505061045
2002-09-26,0.00529101763441564,0.018045939700215285,0.0005947819691081158,0.0009723489871484858,0.0036890047651296776,-0.002308647140404574
2002-09-27,-0.02673956104189923,-0.03279099248271855,-0.0029996861497902927,0.004652404485627315,-0.008203586521840833,0.002467285229481142
2002-09-30,-0.016393809775676393,-0.014720382691445266,-0.000605585621635818,-0.0018135341124052573,-0.00828344492105515,0.004221742184861377
2002-10-01,0.02449102000829595,0.03924288556358668,-0.0023150766592392458,0.006965662935688677,0.009964010211247043,-0.005062876302603492
2002-10-02,-0.0026917916657114294,-0.02387004525873948,0.0005952067931898064,-0.0031531515319915826,0.003685395761621635,-0.00018164200501669114
2002-10-03,-0.002699056969164948,-0.010881420896896365,-0.001055844780694759,-0.025148210529973625,0.0011729240955444808,0.000814517662159453
2002-10-04,-0.0027063615977431787,-0.022686566946004127,-0.0016139450437728797,-0.003647043656517468,0.004646007293393595,0.0011621675044404256
2002-10-07,-0.013642776403786305,-0.019296122899892687,-0.0015526852755001208,0.0030937363965470865,-0.014276376560601989,0.0015600474697015088
2002-10-08,0.00274348594575069,0.016757241019826452,-0.004981918742539726,0.00419604547201935,-0.0004087350182224725,0.0005077609414403383
2002-10-09,-0.011019395249610486,-0.027666160756899316,-0.0004879017830852206,-0.001109611501442842,-0.010968370714185216,-0.0032143060585765326
2002-10-10,0.019204979836050073,0.03436833939528405,-0.0032449999136816565,-0.010473506134560218,-0.00898565568783738,-0.0032626627042438017
2002-10-11,0.03995205101171506,0.03831512322787223,-0.007026590652297493,0.013801778301340661,0.0032295387733194403,-0.004895938463039151
2002-10-14,0.03995205101171506,0.007299824872458949,-0.007026590652297493,0.014338398988413381,0.005604446529911211,-0.004895938463039151
2002-10-15,0.03995205101171506,0.046249339063376915,-0.007026590652297493,0.0033113093047791864,0.01398172158233324,-0.004895938463039151
2002-10-16,-0.0024600258408624676,-0.02440840411331635,-0.0020467077650954124,-0.00282477627406319,0.004914163757373746,-0.0027141764690448156
2002-10-17,0.02433210065953073,0.02205675829831666,-0.0016861229156699409,0.004193886662728019,0.011910913339131302,-0.009262877958950533
2002-10-18,-0.004819286435949088,0.005885738729094925,0.000564211907481571,-0.002630314492166441,0.012253812890125726,-0.0013257855775634653
2002-10-21,0.02386748140664352,0.01718546198959192,-0.0005552177592749175,-0.02633370186077677,-0.00042289246056181895,-0.002909712479141291
2002-10-22,0.007050557996666651,-0.010682381958653231,-0.0002845299387610467,-0.007986181217285448,-0.0031854027442408395,-0.0036847907434802707
2002-10-23,-0.0023446669592539493,0.006695428919725188,0.00048164433462583034,0.0042802944238253815,0.012774920367155662,-0.0007732716545882923
2002-10-24,-0.023754086008107134,-0.015337861961718602,0.0034681879854172593,0.0007413725320226661,0.0015287314442282707,0.003195520743118685
2002-10-25,-0.009661910911736848,0.017021448509385806,0.0017920974870944129,-0.02089656848357002,0.0026727112734152847,0.0013198614037435163
2002-10-28,-0.004866189651173025,-0.00830038101085595,0.003805007349401368,0.004935973074393196,0.005714615896337261,0.0025921362181788865
2002-10-29,-0.032220879011162884,-0.00911774673190724,0.004128220660207127,-0.01030159254789087,-0.005464583592927674,0.007578149122093869
2002-10-30,0.005025136202672975,0.009656787925459653,0.0007008901226450703,0.0024183236806241126,0.003487258336088317,-0.0004065945824045514
2002-10-31,-0.015151805020602316,-0.005572863950338736,0.0045350080133013115,0.006809442273479682,0.009782921524621457,-0.00011753596547325884
2002-11-01,0.02015181543730793,0.017014827957113177,-0.0006682882971658088,-0.0014295730699833697,-0.0004186218231403416,-0.0018904860996222794
2002-11-04,0.014851758136025905,0.008168905378445501,0.002258225433391825,-0.009341909561254802,0.009976522579103975,-0.0016145534272391515
2002-11-05,0.00734397425575839,0.0077204370889703,0.0006015812109474439,-0.017802876336135753,-0.002562879831458531,0.0010690710617407007
2002-11-06,-0.0024420036555516944,0.0091020936698758,0.0032550164685960503,-0.009696253065522242,0.005170369598063829,0.002041855044866203
2002-11-07,-0.05270981641952832,-0.023117416260933332,0.006493549706371393,-0.00826885238408881,0.0062791129651049715,0.010688060595459348
2002-11-08,-0.007762005335489208,-0.008801708105217187,0.0011749651817805074,0.0014059952595939507,0.0023158529695797014,0.00274342256049831
2002-11-11,-0.007762005335489208,-0.020950210882204168,0.0011749651817805074,0.0011896989070567798,-0.005365364273424156,0.00274342256049831
2002-11-12,-0.007762005335489208,0.007685611463887909,0.0011749651817805074,-0.0019165249811825547,-0.0014379063980292095,0.00274342256049831
2002-11-13,0.0,-0.00047579129519803587,0.0005287567618799116,-0.015043458596865733,-0.001457460476503858,0.0010726988021971806
2002-11-14,0.048294009358956114,0.02433520580084103,0.0004456600763997898,0.003714929842135284,0.0033620791470876377,-0.007273417073876409
2002-11-15,0.004950505159856178,0.0061297805075497536,0.0050216906295905694,0.009216775738595473,0.011482383153951226,-0.002404618288889715
2002-11-18,-0.0074349784875182845,-0.01046308552668851,0.003931503096840316,0.027242907693663554,0.005241789347870451,0.0013373497848263582
2002-11-19,-0.007490671729157405,-0.004028718375406193,0.0014660317212666918,-0.001628843190893292,-0.0014046940683352105,0.0020301467763514935
2002-11-20,0.022305757514298197,0.01922870680428268,-0.0018643029748215412,0.01181381816216831,0.000866393209127736,-0.002745389843507695
2002-11-21,0.014598799421152497,0.021224774119851908,0.0021693699402054456,0.006373085587544125,0.0075867755512968316,-0.005207206545448706
2002-11-22,0.009615458699442136,-0.0034436367043930716,-0.0004636451349671056,0.008691646230967187,0.0030193207907096564,-0.0006894482985000394
2002-11-25,0.00238948739738154,0.0025007660221048056,0.0008624567950383799,-0.012683104037117587,0.002453608191637091,0.0004085204607413573
2002-11-26,-0.026603745517976174,-0.02120121226966809,0.002680555438881793,0.0004459823646643102,-0.003721491837952673,0.0045930283881867595
2002-11-27,0.04317217186520872,0.027601661527018706,0.005308537606282915,0.009426043971563658,0.003070139972005226,-0.00626354221074088
2002-11-28,0.04317217186520872,0.027601661527018706,0.005308537606282915,0.009426043971563658,0.004048162442607861,-0.00626354221074088
2002-11-29,0.04317217186520872,0.027601661527018706,0.005308537606282915,0.009426043971563658,0.005225089750187539,-0.00626354221074088
2002-12-02,0.0,-0.0019028891162395922,0.0012632438543800362,0.011854053714185575,0.007541481354835788,0.0005639117988298636
2002-12-03,0.00472814119594589,-0.014855173783892894,0.00029798414859749656,-0.004632201570822225,-0.0004487384971358921,-3.874205871845504e-05
2002-12-04,-0.014252022707201384,-0.0034596840287806074,0.0010745493916419768,-0.011398214233648396,-0.00834658490775153,0.0029334668803393527
2002-12-05,-0.012033839563723614,-0.012082685424577022,0.0014651670578338383,0.011252598045253137,-0.002786985310583745,0.0024473009598047213
2002-12-06,-0.009732436918231002,0.00624596538966582,8.895515551010647e-05,-0.008662719159183041,0.00043336484224276717,0.0009396771190761655
2002-12-09,-0.007361996441069163,-0.022426018681473536,0.0013739826987322346,0.00361331402164744,0.003037631258165252,0.0020661739779779253
2002-12-10,0.0,0.013860891567634148,0.000160498622017613,0.01762852972707396,-0.003566828128078736,0.0006866738208408663
2002-12-11,-0.012391732295163438,0.0005637196804544331,0.0015982249933301773,-0.002735157256693377,0.0010287820832290961,0.0027386890918990048
2002-12-12,0.0,-0.00373087255712079,0.00038390358376849676,0.019343827084928655,0.004359761441080856,0.0007318226702652808
2002-12-13,0.014851758136025905,-0.013522848959746092,0.0005755336999264671,0.014849668699676855,-3.0156355209420838e-05,-0.0013063057338618123
2002-12-16,0.019465334788103306,0.023247041060835194,-0.0005216941465646663,0.02933969511898571,-0.0008997028661723583,-0.0015898018079765208
2002-12-17,-0.004830927269665608,-0.008172584213521183,0.0016701591879408895,-0.004340614882840654,0.004146767904428916,0.0019866925932676693
2002-12-18,-0.017094433359300165,-0.013232380621611028,0.0020737786313871354,0.00967272206713421,0.0010471170279986453,0.0032964857152384397
2002-12-19,-0.024938948347251966,-0.007739270451343927,0.002572338672998775,-0.0051297783661903296,0.0030017499925008018,0.0057698203039233675
2002-12-20,0.002522069432709939,0.012921528099473,0.0003353864652995142,0.0011970165879171546,0.003913947895071157,0.001639624352122837
2002-12-23,0.0025157245972471376,0.0018180505027194371,-0.00013999488342086863,0.024903666302248162,-0.003991931566370344,-0.000201865987149219
2002-12-24,-0.007566240383315659,-0.00548650704431175,0.001283124505425448,0.004701473864146877,-0.0034475759760996816,0.0022371928786881767
2002-12-25,-0.007566240383315659,-0.00548650704431175,0.001283124505425448,0.004701473864146877,-0.00046511030052620583,0.0022371928786881767
2002-12-26,-0.007566240383315659,-0.00548650704431175,0.001283124505425448,0.004701473864146877,0.0010834594992772395,0.0022371928786881767
2002-12-27,-0.02577462268861508,-0.016158442508306337,0.0030432255302725864,0.002957298435447342,-0.002070118185995007,0.0029983234207149323
2002-12-30,-0.00261438057407104,0.004547560535676176,0.002901879492009485,-0.02919021750998585,-0.006770649161877529,0.003771245271441792
2002-12-31,0.00261438057407104,0.0004888558029616519,-0.0005243145297577634,-0.006744258180768625,0.0002710218912089779,0.001452668976135385
2003-01-01,0.00261438057407104,0.0004888558029616519,-0.0005243145297577634,-0.006744258180768625,0.00021957495769076019,0.001452668976135385
2003-01-02,0.00261438057407104,0.0004888558029616519,-0.0005243145297577634,-0.006744258180768625,0.00325498409025915,0.001452668976135385
2003-01-03,-0.004926118336055829,-0.00048414961168408155,0.0006948928570169599,0.024715933833401316,0.011710771864968272,7.174548615651588e-06
2003-01-06,0.009828088936262525,0.022225555697025,0.001946520575805799,-0.025241702314687586,0.009110090757633582,-0.0033469658194924534
2003-01-07,-0.012300278081651683,-0.006566111044977063,0.003755893168176261,-0.014255749461931089,-0.0026731986768275817,0.0003938808502477187
2003-01-08,-0.009950330853168099,-0.014185718498334055,0.0038367059183892493,-0.006761820376849137,0.0008235707883748056,0.006268083917428058
2003-01-09,0.04640637281415594,0.01921137065601286,-0.0026634047483966583,0.024899078158211907,-0.0024870016927018845,-0.0063766800895850295
2003-01-10,-0.007185659660874588,-1.0780799396314933e-05,0.0009201255869486502,-0.015489490318530308,0.00404284293969992,0.00040227011704985216
2003-01-13,-0.0024067400305649578,-0.001413290558517133,0.0031161855506685043,0.008642976805549374,0.00937240358287239,0.002524390433506163
2003-01-14,-0.012121360532344916,0.005812968487084902,0.0049699827258340434,0.0001137367071448736,0.001346797809132383,0.0038224407458642418
2003-01-15,0.0,-0.014530927935626714,0.0035010434254969525,0.015542121532785558,-0.0011059500761554375,0.0023638800950847028
2003-01-16,0.0,-0.00395020210084418,-0.00033213367185291887,0.010200803446688056,-0.0027061682275104637,-0.0007179195816915396
2003-01-17,-0.012270092591814219,-0.014116223349392776,0.0014080867039298894,-0.00028749412926298845,-0.007749764922611924,0.005176658154439018
2003-01-20,-0.012270092591814219,-0.014116223349392776,0.0014080867039298894,-0.00028749412926298845,-0.0029123552730832003,0.005176658154439018
2003-01-21,-0.012270092591814219,-0.014116223349392776,0.0014080867039298894,-0.00028749412926298845,-0.005326184755971131,0.005176658154439018
