Date,Interest Rate,Equity,Credit,Commodities,Emerging Market,Foreign Currency,Local Inflation,Equity Short Volatility,Fixed Income Carry,Foreign Exchange Carry,Trend Following,Low Risk,Momentum,Quality,Value
2002-04-26,0.0015719842519192895,-0.009774080670887031,0.0008019160766128408,0.008963171549037696,-0.0008248963281167754,-0.00042002822966134633,0.00011192086972622306,-0.011111673413381595,0.0024405187627181135,0.0036957832379789224,-0.0005251181636500846,0.0009039532802228578,0.003297749876115752,0.0008251434697728044,0.0047117460116528065
2002-04-29,-0.00040337593827644014,-0.006843004043526335,-0.0008386929923807074,0.01265735198769491,-0.007565441759167513,-0.0011320120853983468,-0.00021675043619762135,-0.008485047446340488,0.00032654259561226695,0.002036561824979799,-0.005794572842301449,-0.001331688777921336,-0.004772730398665992,-0.001416190857687738,0.0017052652029594384
2002-04-30,5.11966338105907e-05,0.006757218678457022,-0.0010523135432622954,0.003102251152398594,-0.002292566081638192,-0.00019064260787851023,0.00020968239982099846,0.010364473154688802,0.0023935279031679357,-9.688514273964444e-05,-0.0012334803326030652,0.0048346621931543154,0.01004112346652608,0.00145960060665562,1.1473416094531785e-05
2002-05-01,0.00361301829459304,0.006797076505410615,-0.001250321601332649,-0.013955615989424963,-0.00046972763550812147,-0.0012068526938167662,0.0015955814287726966,0.008141070087857472,-0.0017939212051807374,-0.0032024870885329904,0.0020256292980240787,0.004116536365012635,0.0026496662020329964,-0.000269170825244025,0.0010492608834402617
2002-05-02,-0.0033137673384970867,-0.002602224022444588,-0.00042178495210443145,-0.014668445820976928,-0.0021516664134879626,-0.0003140566465324358,-0.0018574691606825233,-0.0009798646643268683,0.001615497400592858,0.0,0.001055223453525933,0.00796193574475268,0.0078045761309546435,0.004825381986543142,0.006784952982510362
2002-05-03,0.005159782857354855,-0.003851755168625459,0.0006665123667748407,0.008057348006706988,0.0023708942106850373,0.0008691452697618575,0.0015778010501006356,-0.00803567108360781,-0.0026985351289470216,0.0013598836481305554,0.0022825047219701133,0.004788088481060271,-0.0006052989489484517,0.000846586493086221,0.006761841924198819
2002-05-07,0.0004772836776272271,-0.01930963104797012,5.5404518000568004e-05,-0.0014339874428781485,-0.006816131845711837,0.0009523636163624073,0.0014991421220180712,-0.021799272973138883,0.006022050806649304,0.00908306563585004,-0.0009650393344475816,-0.000885718365151611,0.0031251466331223554,0.0017168867319430348,0.0051765378734218714
2002-05-08,-0.0057792433230892115,0.026657893275324973,-0.0014586188624927665,0.018630241636632405,0.006292196079280554,0.0002681028118812827,-0.001453708206254234,0.034388788212719845,-0.0020633359947943575,0.001057539876478053,-0.002548667724036946,-0.004819950114954175,0.0031867979249842193,-0.002416564994879522,-0.011460373756538189
2002-05-09,0.0005344798680377849,-0.008807239485811635,0.0003643120187228899,-0.004035236085965899,-0.005027362699963511,0.00031669608165455735,0.0004052427288150362,-0.012476115432239254,-0.004607631891185626,-0.0004805613048413093,0.003250606859641181,-0.0007250004633041485,-0.005901532395937714,0.0013988673184686107,0.0032602735925948423
2002-05-10,0.0036876389490014816,-0.010880466563218505,0.00016574531358104494,0.009911454037577094,-0.0032285752396465917,-0.0005871820650486664,0.0009363123728483025,-0.015294886290203813,0.00013220396888158348,-0.0012505412624861378,0.0013148093229524704,0.00306902084024685,0.001629724896266893,-0.00035384941056282315,0.003989852405291927
2002-05-13,-0.0016795522004038332,0.010966347703773138,-0.0007708483612074435,0.009399613520788108,-0.0008960945645331009,-0.0001754847264125745,0.00011448156248272667,0.017447042917558164,0.005305839105754551,0.0003849485178903933,-0.0028948658314558173,0.0011011701043885935,0.009885229333814749,-0.0003626097581754806,-0.004035218795609197
2002-05-14,-0.007066012809430866,0.011526766969193858,-0.0009052881453583961,0.017690095442524978,0.0051708832832471074,0.0009606777996226885,-0.002073980547858234,0.020067241907143263,-0.003399089471000316,0.000673303541042003,-0.004049301307618158,-0.006881513060166711,0.012085439627242067,-0.001209649694747128,-0.008268274788050256
2002-05-15,0.004028513336677975,0.003474579766813868,-0.0028275930674237504,-0.02674397325333011,0.007953034814674353,-0.00022758132218531266,0.0015996962495372635,-0.004064078239062852,-0.001459772619093691,-0.000673303541042003,0.0060678196988863675,-0.005549261202749456,-0.0023672686167657275,0.0023229616535651587,0.006213289023119906
2002-05-16,0.0022407755591675738,0.004473713885004393,0.0004892894963630656,-0.004401416633059263,0.0029966331927320233,1.1879708388832075e-07,0.0012718359099301857,0.006895977740340342,0.0004394396710427628,0.0014422386039196766,0.001751927567923417,0.0004247482038168826,-0.0036622338276259825,-0.0006471235584655233,0.0002500028422440792
2002-05-17,0.005615030575902402,0.008428606350440404,-0.0017842162339378742,-0.001040181517128147,0.0027282135820092535,-0.0023939662952715247,-0.0005669909763401648,0.00504271609735607,0.0019773808080083555,-0.0005766458593239321,0.003930650996859519,-0.0024534929258281934,0.0012692146676318572,0.0008109950663204302,0.0003635289613566073
2002-05-20,0.0026023485254489387,-0.008554946078136005,0.0019602428148319806,-0.0012870039934664845,-0.003376016004309257,-0.00023701215525436366,0.0019296859021338264,-0.005500971416791067,0.0008921141820659173,-9.613997988466849e-05,0.0011326509596871759,0.0003767792397351144,-0.0115424449121182,-0.0027548821554637115,0.002807214394867863
2002-05-21,0.0027247649127843943,-0.007482438579011763,0.0009476813872553169,-0.02100728924874673,-0.007505723797947894,-0.0015702926131945358,0.0009265607098369877,-0.005499613674602166,0.0002743366328843422,-0.005205332748182023,-0.00017417051337265121,0.004593645194333362,-0.009073906161697565,-0.0014885462596767596,0.0026073274409039726
2002-05-22,0.004070910849860887,0.002838924810865784,0.0008067458373666181,0.0010866856007902825,0.003448839023771466,0.00021149744503777348,0.0018314882183094738,0.00330022829921095,0.0014454249616564496,0.0035695373389206253,0.006337651980898862,0.005284366660322171,-0.012429199704352634,0.0009349273948151549,0.002380805746274639
2002-05-23,-0.003927071110407354,0.0036743785400759066,0.00027905082325574426,-0.0028813471166300175,-0.004919024905005731,0.00038744292940897214,0.000942591842426399,0.006080006095889878,0.0018079492642115724,0.004995207312747496,-0.001125687437569134,0.00562756989614055,-0.00017689998433212395,0.005126534512777781,0.0020434191305094274
2002-05-24,0.0013751515006115156,-0.004986909160157538,0.0006051465302325809,-0.007475971223044553,0.004408928067801021,0.0002502511702918688,0.0005503386169669611,-0.005240820847967953,0.0005466666681330778,0.0019146090474384536,0.0018177888580499513,-0.0010652226463321313,-0.0033044097510934733,-0.0025686126382966634,0.0023759184155265345
2002-05-28,0.0031832938546152434,-0.005650812733810184,0.0008250338970365867,-0.013198811975692948,-0.0011149170207951364,0.0013377202683358344,3.671011473915797e-05,-0.004123520980880535,-0.0018635374850175523,0.007147312076539514,0.004659197384513369,-0.0015001069402700296,-0.000898350646956203,-0.0004920643926684676,0.00017389987337868007
2002-05-29,0.00286455767574445,-0.004441035567975149,0.0010169048316071017,0.014234373868108996,-0.0021685796957369163,0.0015017572055139217,0.002082977956736176,-0.00410867858308972,0.0017287208036167456,0.0018973537614952463,0.0014623029572318202,0.0011700013034694479,0.0020149404684275396,0.0018633867259598702,0.000672875840549203
2002-05-30,0.004828211313664177,-0.0035584937548458484,-0.0014702532612702601,-0.03201694795399135,-0.0029365497715172495,-0.0012916329877291574,0.0011355381513999951,-0.0011815802613766024,0.001185399514606722,-0.001422677718974974,0.003346637181956602,-0.0012388675583432374,0.002520782151891332,0.00046530465368643803,-0.0009084893905395575
2002-05-31,-0.003058283426352837,-4.2950714061795736e-05,0.0006517210093284209,0.01521648644762319,-0.00731784772257793,0.0004238575558658412,-0.000547923099509795,0.0023777049604234435,0.0029573656953596483,-9.491718482834699e-05,-0.0008570449616138731,0.002785296818425209,-0.001092947475574313,8.614377401183759e-05,0.002890839291570302
2002-06-05,0.0010492540801028127,-0.01890448251429433,0.0007544065146021239,-0.004294601580006052,-0.0060860142066254674,0.0030705082583730764,0.0014314911632951066,-0.01246177005158522,0.001533837177345454,0.004451397225787801,0.002739962327229506,-0.002723316975626666,0.008162971949220221,0.010675861594509506,0.001777410591343731
2002-06-06,0.0037653288152856845,-0.010516454478072035,0.0001697316861799525,-0.0031032001195461234,-0.006875629826092133,0.0007287195717851576,-0.000481560156270433,-0.017320678491159036,0.000505324482494629,0.004996004170260804,0.004691840554025717,-0.003152063692168028,0.002496751395026031,-0.0012791978616446542,0.0022814058663751524
2002-06-07,-0.0013348473812166972,-0.006390081650649471,-0.0013725614889490423,-0.002323601317678836,-0.006085793490758107,-0.0014250408055766594,0.0005911132312896861,-0.0008213687750275867,0.0037304034642398065,-0.0030134687085396905,0.0006806193898949431,0.0028627915539445326,0.003086517466226013,0.003645659915159527,0.006575171407220637
2002-06-10,0.0009510268801067312,0.0015569051876003215,-0.00019980065337432684,-0.009870373881773808,0.006026322737656464,0.0011635489132128213,-7.8182308288266e-05,0.0025932262431638264,0.0007105231660755607,-0.0025496968343299287,-0.002895837131417167,0.001053374510042282,0.00470401014982702,0.0009263312423826164,0.0008409871027916793
2002-06-11,-0.001206095082375569,-0.008077696493320019,0.0012981072046200914,-0.0027199674079687597,-0.006415521422418635,0.0018187199003497872,0.000302190561073612,-0.01582771608993294,-0.003925903372737238,0.0011340012555240975,0.0005116398167386293,-0.0008536300445385336,-0.0043650740976524105,0.002689142834387148,0.004045650102896481
2002-06-12,0.002474569619292488,-0.002242958054993416,0.00019989239018447513,0.012377230062548428,-0.004920529595014322,0.0003022760380267069,0.0010661089304391247,0.0064571505906076965,0.0027778147058237224,0.00037771482979742643,0.002979359513942015,0.00032363908327681656,0.003188585320182291,0.0023354611302508488,0.0008699099806408483
2002-06-13,0.0028860686581468897,-0.010428282211850437,-0.0003576316989950534,0.030480364702932583,0.0032041341675101975,-0.0012969902703667627,0.002854976935059206,-0.01011083878665886,0.0021165803327303223,-0.0034993178943683034,-0.0010204950286087922,-0.0024609076413417696,-0.00021498661535179764,-0.0015648330302422409,0.000973621536187963
2002-06-14,0.004837709036562998,-0.00989632976995658,-0.0004449671373949471,0.007174147677605269,-0.007815649980964512,-0.001208396617150474,0.0017952618757428596,-0.0019407086329392698,0.001058411635491474,-0.008563325402320743,0.002039949708693811,-0.00821224664176956,0.0068262436705897045,-0.0006012083622035647,-0.002388987578441082
2002-06-17,-0.002900070199810756,0.02099802779661175,0.00012676623050755786,0.004432738538066694,0.0004824217305121614,-0.00012028861653730944,-0.0009461268828214742,0.028266699522003336,0.00348680366393328,-0.0012430082395971098,-0.005790699992823889,0.004907738308118859,0.011596237617315097,-0.0021622546740811543,-0.002610182290766261
2002-06-18,0.0021612620634776647,0.0018831552890619108,9.236004943913301e-05,-0.013679413264124918,0.000521966303048238,0.0027554817293369343,0.0008781036632647954,0.0006184392743291411,0.0024227286246212287,0.011793935450964632,0.002984695005572746,0.0022894305447103136,-0.001237119781213103,0.003863331162999195,-0.000845768857025142
2002-06-19,0.005762480709884166,-0.01502905417747602,0.0013082744412151737,-0.0021441754470323815,-0.015600518988001522,-0.0013037833224865383,0.002317625446769611,-0.016767410039847164,-0.0002826177577892608,0.00094509032646517,0.004248455706152399,0.0022979869956119003,0.005660108442270939,0.001090213122083128,0.003593720659616828
2002-06-20,0.0018825792732943825,-0.010605813699325672,-0.0015388003575775855,0.004830669817232014,-0.018105384159477378,0.0006704907823236016,0.0006326314451987614,-0.013190078981561548,0.0018079107028388108,-0.0011342156225380151,0.006675987105342784,0.003323759661822301,-0.0026554585244653595,0.0021094384061317584,0.0033392318895124617
2002-06-21,0.005792102376784847,-0.010208648142696397,3.9863343582080546e-05,-0.005814511987401794,-0.009671418198633486,-0.0033356063148380867,-0.0002322694081482446,-0.02037378786265709,-0.0024011310971312483,-0.0032206147000417573,0.0032793806980526696,-0.0039029342163967584,0.0021349432025559167,0.0006488117283343087,0.0014214253414746025
2002-06-24,0.0024306833431042563,-0.0021845740636194932,-0.0027541562087896043,0.021892262593301126,0.003388450547771704,0.00022625583017769454,0.00019054133454154965,0.003722936194319182,0.005389563851338153,-0.0012341578440286938,0.0005874701188632869,-0.007101407898455037,0.007292493947795187,-0.0031975729085891302,-0.003950956197757982
2002-06-25,-0.0037624209022943944,-0.005084796251761503,-0.0006481891445502264,-0.0011699842359682577,-0.001690682464888571,-8.704852585393162e-05,-0.0011291314549293219,-0.009299047203284339,0.0009476206756540151,0.0016135924909637112,-0.0036984155798664986,0.0006041268294527669,-0.0029265691459974263,0.003045940330881791,0.0011940759849533578
2002-06-26,0.01417961923189992,-0.005580973566743808,-0.008116158790462569,0.0016474088294282652,-0.021259156305749816,-0.002385657110232455,0.005961895444818843,-0.0013084500179552094,0.006561492771145261,-0.008285367143699318,0.0047047049729584955,-0.0012294699199877357,0.011300451334165018,0.003078685495602862,-0.0007702083794312031
2002-06-27,-0.005317720291728278,0.012618169099907206,-0.0130927498074771,0.00413655096078358,0.008969284223096619,0.0004495749502446934,-0.001963062046864472,0.011782975853001254,-0.0035165069819953487,0.002387889763522111,-0.0047047049729584955,-0.0011405205904102544,0.002284184988103455,0.001913089298771986,-0.004318636663970032
2002-06-28,0.0005725429418808048,0.013469459601194167,-0.006976660673126522,0.0009117637387552335,0.013497292570742392,0.00026669902851803533,0.00010838874590968217,0.0007658727493904394,-0.0026012919910494148,-0.002387889763522111,-0.003627624512206218,0.004041587968443672,-0.003181563421505551,0.0033224151106008293,0.004125991842630405
2002-07-01,-0.0005518528786137011,-0.011845366995768991,0.00020902468367567373,0.005085762617943246,-0.0037410406816880126,9.594826814739216e-05,-0.0001398935562462178,-0.012204353628611386,-0.0027801101730116073,0.009991043668289734,0.002195019876677584,0.0001524548701894446,0.0004833038349056906,-0.001873254825325965,0.001600576769226869
2002-07-02,0.0015538412312459116,-0.021084977345573463,0.0010332845174816363,-0.0012303306997489827,-0.005861713797350454,0.0015137613581625833,0.0008339030807840153,-0.01689877742512813,0.0030840912609733095,-0.0018953758517268327,0.005214916352027643,-0.0019073584714170977,-0.0001577878151630685,-0.001491074771347023,0.00170226827114206
2002-07-03,-0.0013051801622401271,-0.004794123339047829,-0.000839294491510767,-0.0013110391406865318,-0.0024055065291297417,-0.001727591484273621,3.5621650953387984e-05,0.005658909521046418,-0.00022219931191891362,-0.00399202126953746,-0.0015112084145432192,-0.0018066726707584024,0.0015767589052257946,-0.001249858609944532,0.0016391244497793167
2002-07-05,-0.006172295561094998,0.035522732925538314,-0.0019826837832424005,0.0024667879406425897,0.015430749949791878,-0.0009759464099748773,-0.0040126131236752904,0.027400386331274618,-0.007913066726534801,-0.005730674708984473,-0.010473068700281196,-0.0015661056250175776,0.004009518137069179,0.0007802963004612806,-0.0028688600469353176
2002-07-08,0.00836206132048023,-0.00317351076965533,0.001477421543495172,-0.024024836552401396,0.0029541695093073805,0.0017950685440788333,-0.0017045465486118516,-0.006869607018861856,0.0005123565827185317,-0.0013418961085784886,0.007612317906196431,0.0027269202718036567,0.0006960955206443131,-0.0005285212852834675,0.0018056539972119978
2002-07-09,0.004880859590820741,-0.012655756151217723,0.002081772682611893,0.004956098499907746,0.008581351488643918,-3.496285880289325e-05,0.0009093891080382832,-0.0186341865199271,0.00021400132869953126,0.0008628541832491621,0.005713341032829611,-0.007293042609430422,-0.002296009486217443,0.0004781979578947215,0.0064604156683047975
2002-07-10,0.0017836553647985198,-0.0304087084459832,0.002410051670326485,0.013201569251108047,-0.0034122858053247107,-0.0007057624063363619,0.0036685678400352195,-0.032633963421760726,0.00331519324857954,0.0014364378816562606,0.00384648020032774,-0.011833041426032587,-0.0013073503447103008,-0.0007215794511923335,-0.0005504042340245263
2002-07-11,0.0038372319515556086,-0.008500413415526431,-0.0005914399791953073,0.0009284790631944873,-0.007111133548455939,-0.0021998888400827344,0.002641180824492384,0.009278112983023057,0.00436739656526175,-0.008070758643304643,0.0023341124301587968,-0.010957628782170659,-0.0010530201489711288,-0.007971929938268119,-0.004605823051776703
2002-07-12,0.0007553968356521779,-0.0014561695612593795,-0.00025210646974604956,0.008489869840176745,0.013983581310288873,0.0015882292309808246,0.0025017649392791164,-0.006766855855993015,-0.0038945660233764556,0.007592175241013521,0.0012481798999326443,-0.010688207003026307,-0.001724622612019111,-0.0008718285674005344,-0.004533611870660259
2002-07-15,0.0070879720988914485,-0.013841897655139768,-0.006334707004387763,-0.005944677537478071,-0.00427609606320134,0.001192532137420483,0.0027291577614954043,-0.00430888115278627,0.0057213375139539835,-0.004317588861201926,0.006713381477671199,-0.013997962401390396,-5.9182687108361165e-05,-0.0018647075694175896,-0.00462057581161357
2002-07-16,-0.0005951362786342784,-0.010297120686243666,-0.0010877174636314546,0.018186076744121316,-0.005537678699084836,-0.0009304744236774282,-0.0009468617306991334,-0.01700261425527838,-0.00195294010532443,0.0010571333452888965,-0.0018189339450698228,-0.013393172766432926,-0.0010362644092172246,-0.0021572232852751227,-0.005169630994856789
2002-07-17,-0.001629517222016652,0.011724391642416343,0.0009729277902037481,0.0013982738883662194,0.0027099396620440253,-0.0011209501786800882,0.0004234277330374958,0.006239416005567655,2.93222951199823e-05,-0.0019228926221064313,-0.002900594583286953,-0.001302320919616129,0.0008882923657980157,-0.0008931268110670132,-0.002191153957078029
2002-07-18,0.0007657776549523376,-0.00854473872503636,0.0010303987299122852,-0.001844182586891563,0.004725232911330313,0.001401205246519087,0.0010073334768563313,-0.0301682560715415,-0.0010161188604227434,0.010149455183151801,0.0005807923830554174,-0.007084490150557343,0.0005128761615154076,-9.361184281697632e-05,-1.670234473127863e-05
2002-07-19,0.00548739475626725,-0.034466160955405556,3.317751612441633e-05,0.0018253717183576157,-0.008071770111874876,-0.0005076423099430857,0.0010281010775115007,-0.03099075483151381,0.00345751353987378,0.0011425308297985382,0.008095872388969028,-0.01836927675296174,0.0008673454845480322,-0.003358797401706859,0.003767654898945594
2002-07-22,-0.0015548807452203661,-0.03676134833296185,0.0011008526707705357,-0.018494340825832012,-0.018674865883455904,-0.00015121634626163657,0.0044957723769711855,-0.01881398194953654,0.0029808629218948113,-0.0066832404572982895,0.0001645413413831065,-0.010890710081357113,-0.003671648567476815,-0.0031902045949827595,-0.0059859764618668265
2002-07-23,-0.0059969057864250885,-0.02529868734260088,-0.00012406460038882905,-0.01573042719293749,-0.005403585593885651,-0.00045634242158122375,0.0001831986597942148,-0.01943585584012375,-0.0013202898065580726,-0.007500035156546403,-0.0075141759775512185,-0.008593130331386867,0.01617407543626115,0.007110541651038638,0.002429863986316505
2002-07-24,0.003008016939821445,0.023165808214739236,-0.002789196300781116,0.014378826146518975,-0.015424368507617636,-0.0006456664829341474,0.0006261190735372679,0.03850114993032605,0.003383452243225449,-0.014191529000029846,-0.0040696040552168355,0.015565178150596104,0.011944337946262706,0.006409789210040984,0.004581699575416209
2002-07-25,0.0019724060037935587,0.007233304593519563,2.3749231816694305e-05,-0.005756731387720038,-0.005325945378952035,-7.790145540269845e-05,0.0009744362376302718,-0.0016637007629158873,-1.3228813943833018e-05,0.008966047785070153,0.0030744965844275995,0.022767799864673144,-0.009291700516112833,0.008725963404764059,0.005057089444126639
2002-07-26,-0.007834758556715116,0.0032274306473141223,-0.0016632128469766805,-0.0061191080399973785,-0.020884402750736886,0.0012584094502434194,0.000745461449086271,0.013500205036855562,0.0016742584964903884,0.003293300148182965,-0.007829458619535323,0.007438310049571406,-0.004454220388522501,0.0010132264590403395,0.0064951350147808284
2002-07-29,-0.00886855733776315,0.04245396201510587,-0.0025927645211203387,-0.005111334656399791,-0.007897074102467982,0.001949420011068155,-0.003640308739135012,0.020625914346933172,-0.00238093146822127,0.007322510799473214,-0.009916047637851477,0.007819053751152438,0.0010423923358713338,0.00632406579571132,0.0014066585973200318
2002-07-30,0.0025103614859762757,0.007163426687343488,-0.002286507454234199,0.01864041113971293,0.002573750416690057,0.0022305760254400417,-0.001084579968959165,0.0010660084606985976,-0.002013357389233583,0.0028757688530598458,0.004886277624197355,0.0008338776159062533,-0.009578158097437672,-0.0035075038979544004,0.004055627070655987
2002-07-31,0.001461882421326166,0.0039631827528126,-0.007980480674802282,-0.0008968233645418877,-0.0026022500728162257,-0.0010915677551838383,0.002707040541566119,0.0015315654842904536,0.0012858714566030827,-0.007590716245452711,-0.0029457581373852904,0.01361223096052111,-0.004107793333663068,0.0038401193393662325,0.007305443162024972
2002-08-01,0.0030636682038212015,-0.02879906487992656,0.002328077571176923,-0.015446744236597532,0.007417187876336939,-0.0015016435897069504,0.002149933008229521,-0.008659847933000897,0.002068944654635807,-0.007162938379355666,0.006050438625774035,-0.0025208934102209923,-0.002065187514829425,-0.0020390081675429883,0.005430824437165249
2002-08-02,0.004781741182566357,-0.012496597770589979,0.0030571723727574884,0.006783671125055513,0.0017769033155738967,-0.00036434642365889864,0.005964943849490645,-0.00835575204447192,0.0020778661107323515,0.0018440341033691965,0.004013383313457908,0.005732008652819864,-0.013062580575703642,0.0020972044970335446,-0.001054733212631831
2002-08-05,0.0022151570340902538,-0.029386628178358798,-0.0009912017915165716,-0.012393850727406175,-0.022867624516667906,-0.0014295522427800764,0.0013535932894792602,-0.016885308135237587,0.006262010481179914,-0.0030104417006189266,0.00408044868116253,0.0016234240411376888,-0.003885878684190658,-0.0022638378374182366,-0.005339133212928893
2002-08-06,-0.013394347618929103,0.017260177052540016,-0.0016015661880166565,0.01369080059949912,-0.001458695485988315,-0.0003906018901018051,-0.002700331115076171,0.018175361623706365,0.0030954494940971244,-0.006146061003240888,-0.011366607961637243,0.0021917856629718457,0.007876502525973272,0.0017316309959776177,0.0021898470181360707
2002-08-07,0.0056277090300165256,0.01431554821601555,0.0010902084787152155,-0.01315320409463272,0.018909705164516843,0.00019674343934484198,0.003855344594676069,0.010411063275720167,0.0010032868935487826,0.0036141675482417313,0.005114242964324056,0.003318307823946931,0.002303103226910075,0.0037360874362830643,0.004671835548085035
2002-08-08,-0.0027707326009389632,0.02813182794063973,-0.0009646553779973921,0.0035256053410668287,0.011971645196290126,0.0004667326179660037,-0.0018985721697508673,0.00771915950787605,-0.0011923868090173428,0.004572214784617223,-0.006207552858351839,0.00989649448611818,0.0006471042312474751,0.006335958018365062,0.0012893938412688044
